Domain,Feed,Title,Category,Status,Score,OG-Images,Content Type,Creative Instance ID,Destination Domains,Channels,Rank,Original_Feed
https://livescience.com,https://www.livescience.com/feeds/all,Live Science,Science,Enabled,,,article,,livescience.com,Science,100,
https://denofgeek.com,https://www.denofgeek.com/feed/,Den of Geek,Entertainment,Enabled,,,article,,denofgeek.com,Entertainment,101,
https://eurogamer.net,https://www.eurogamer.net/feed,Eurogamer,Gaming,Enabled,,,article,,eurogamer.net,Gaming,102,
https://recipetineats.com,https://www.recipetineats.com/feed/,RecipeTin Eats,Food,Enabled,,,article,,recipetineats.com,Food,103,
https://animenewsnetwork.com,https://www.animenewsnetwork.com/all/rss.xml?ann-edition=au,Anime News Network Australia,Entertainment,Enabled,,,article,,animenewsnetwork.com,Entertainment,104,
https://zdnet.com,https://www.zdnet.com/news/rss.xml,ZDNet,Technology,Enabled,,,article,,zdnet.com,Technology,105,
https://nbcnews.com,https://feeds.nbcnews.com/nbcnews/public/world,NBC News World News,World News,Enabled,,,article,,nbcnews.com,World News,106,
https://windowsreport.com,https://feeds.feedburner.com/WindowsReport2,Windows Report,Technology,Enabled,,,article,,windowsreport.com,Technology,107,
https://whichcar.com.au,https://www.whichcar.com.au/rss,WhichCar,Cars,Enabled,,,article,,whichcar.com.au,Cars,108,
https://buzzfeed.com,https://www.buzzfeed.com/australia.xml,BuzzFeed Australia,Entertainment,Enabled,,,article,,buzzfeed.com,Entertainment,109,
